encoding_id	authority_id	semantic_id	canonical_mnemonic	exact_code_family	mask	value	features	surfaces	support_packs	variable_fields	constraint_program	operand_decode_program	canonical_render_style	fixup_program	semantic_operands	fixed_roles	overlap_restrictions	authority_predicate_digest
a64:encoding:casal-c32-comswap:0fd70a6503bee620	a64:instruction_form:casal-c32-comswap:0fd70a6503bee620	a64:semantic:instruction_form:casal-c32-comswap:0fd70a6503bee620	casal	load-store	0xffe0fc00	0x88e0fc00	FEAT_LSE	ordinary_lowering|architecture_operation	wyst.a64.architecture-operations|wyst.a64.ordinary-lowering	Rt@0:5:0x1f:0x0|Rn@5:5:0x1f:0x0|Rs@16:5:0x1f:0x0	none	gpr:rs_expected:32:16+5:zr:none|gpr:rt_desired:32:0+5:zr:none|address:rn:5+5:sp	memory_base	none	rs_expected:gpr32|rt_desired:gpr32|rn:address	rn=xn_or_sp;rn31=sp;rs_expected=wt_or_wzr;rs_expected31=constant_zero_then_discarded_write_to_wzr;rt_desired=wt_or_wzr;rt_desired31=constant_zero_from_wzr	none	sha256:78acc79118ff687b37748262e911b262e2ded1da7f09bbc93500099b7a564bba
a64:encoding:casal-c64-comswap:3ea10d6e68e05b4e	a64:instruction_form:casal-c64-comswap:3ea10d6e68e05b4e	a64:semantic:instruction_form:casal-c64-comswap:3ea10d6e68e05b4e	casal	load-store	0xffe0fc00	0xc8e0fc00	FEAT_LSE	ordinary_lowering|architecture_operation	wyst.a64.architecture-operations|wyst.a64.ordinary-lowering	Rt@0:5:0x1f:0x0|Rn@5:5:0x1f:0x0|Rs@16:5:0x1f:0x0	none	gpr:rs_expected:64:16+5:zr:none|gpr:rt_desired:64:0+5:zr:none|address:rn:5+5:sp	memory_base	none	rs_expected:gpr64|rt_desired:gpr64|rn:address	rn=xn_or_sp;rn31=sp;rs_expected=xt_or_xzr;rs_expected31=constant_zero_then_discarded_write_to_xzr;rt_desired=xt_or_xzr;rt_desired31=constant_zero_from_xzr	none	sha256:78acc79118ff687b37748262e911b262e2ded1da7f09bbc93500099b7a564bba
a64:encoding:casalb-c32-comswap:2ab36053205c5d88	a64:instruction_form:casalb-c32-comswap:2ab36053205c5d88	a64:semantic:instruction_form:casalb-c32-comswap:2ab36053205c5d88	casalb	load-store	0xffe0fc00	0x08e0fc00	FEAT_LSE	ordinary_lowering|architecture_operation	wyst.a64.architecture-operations|wyst.a64.ordinary-lowering	Rt@0:5:0x1f:0x0|Rn@5:5:0x1f:0x0|Rs@16:5:0x1f:0x0	none	gpr:rs_expected:32:16+5:zr:none|gpr:rt_desired:32:0+5:zr:none|address:rn:5+5:sp	memory_base	none	rs_expected:gpr32|rt_desired:gpr32|rn:address	rn=xn_or_sp;rn31=sp;rs_expected=wt_or_wzr;rs_expected31=constant_zero_then_discarded_write_to_wzr;rt_desired=wt_or_wzr;rt_desired31=constant_zero_from_wzr	none	sha256:78acc79118ff687b37748262e911b262e2ded1da7f09bbc93500099b7a564bba
a64:encoding:casalh-c32-comswap:7165bde8cf2aa30a	a64:instruction_form:casalh-c32-comswap:7165bde8cf2aa30a	a64:semantic:instruction_form:casalh-c32-comswap:7165bde8cf2aa30a	casalh	load-store	0xffe0fc00	0x48e0fc00	FEAT_LSE	ordinary_lowering|architecture_operation	wyst.a64.architecture-operations|wyst.a64.ordinary-lowering	Rt@0:5:0x1f:0x0|Rn@5:5:0x1f:0x0|Rs@16:5:0x1f:0x0	none	gpr:rs_expected:32:16+5:zr:none|gpr:rt_desired:32:0+5:zr:none|address:rn:5+5:sp	memory_base	none	rs_expected:gpr32|rt_desired:gpr32|rn:address	rn=xn_or_sp;rn31=sp;rs_expected=wt_or_wzr;rs_expected31=constant_zero_then_discarded_write_to_wzr;rt_desired=wt_or_wzr;rt_desired31=constant_zero_from_wzr	none	sha256:78acc79118ff687b37748262e911b262e2ded1da7f09bbc93500099b7a564bba
a64:encoding:casb-c32-comswap:d4cb47454f670726	a64:instruction_form:casb-c32-comswap:d4cb47454f670726	a64:semantic:instruction_form:casb-c32-comswap:d4cb47454f670726	casb	load-store	0xffe0fc00	0x08a07c00	FEAT_LSE	ordinary_lowering|architecture_operation	wyst.a64.architecture-operations|wyst.a64.ordinary-lowering	Rt@0:5:0x1f:0x0|Rn@5:5:0x1f:0x0|Rs@16:5:0x1f:0x0	none	gpr:rs_expected:32:16+5:zr:none|gpr:rt_desired:32:0+5:zr:none|address:rn:5+5:sp	memory_base	none	rs_expected:gpr32|rt_desired:gpr32|rn:address	rn=xn_or_sp;rn31=sp;rs_expected=wt_or_wzr;rs_expected31=constant_zero_then_discarded_write_to_wzr;rt_desired=wt_or_wzr;rt_desired31=constant_zero_from_wzr	none	sha256:78acc79118ff687b37748262e911b262e2ded1da7f09bbc93500099b7a564bba
a64:encoding:cash-c32-comswap:3da7ce9e43d1eb51	a64:instruction_form:cash-c32-comswap:3da7ce9e43d1eb51	a64:semantic:instruction_form:cash-c32-comswap:3da7ce9e43d1eb51	cash	load-store	0xffe0fc00	0x48a07c00	FEAT_LSE	ordinary_lowering|architecture_operation	wyst.a64.architecture-operations|wyst.a64.ordinary-lowering	Rt@0:5:0x1f:0x0|Rn@5:5:0x1f:0x0|Rs@16:5:0x1f:0x0	none	gpr:rs_expected:32:16+5:zr:none|gpr:rt_desired:32:0+5:zr:none|address:rn:5+5:sp	memory_base	none	rs_expected:gpr32|rt_desired:gpr32|rn:address	rn=xn_or_sp;rn31=sp;rs_expected=wt_or_wzr;rs_expected31=constant_zero_then_discarded_write_to_wzr;rt_desired=wt_or_wzr;rt_desired31=constant_zero_from_wzr	none	sha256:78acc79118ff687b37748262e911b262e2ded1da7f09bbc93500099b7a564bba
a64:encoding:casl-c32-comswap:a6faa83815ab72f6	a64:instruction_form:casl-c32-comswap:a6faa83815ab72f6	a64:semantic:instruction_form:casl-c32-comswap:a6faa83815ab72f6	casl	load-store	0xffe0fc00	0x88a0fc00	FEAT_LSE	ordinary_lowering|architecture_operation	wyst.a64.architecture-operations|wyst.a64.ordinary-lowering	Rt@0:5:0x1f:0x0|Rn@5:5:0x1f:0x0|Rs@16:5:0x1f:0x0	none	gpr:rs_expected:32:16+5:zr:none|gpr:rt_desired:32:0+5:zr:none|address:rn:5+5:sp	memory_base	none	rs_expected:gpr32|rt_desired:gpr32|rn:address	rn=xn_or_sp;rn31=sp;rs_expected=wt_or_wzr;rs_expected31=constant_zero_then_discarded_write_to_wzr;rt_desired=wt_or_wzr;rt_desired31=constant_zero_from_wzr	none	sha256:78acc79118ff687b37748262e911b262e2ded1da7f09bbc93500099b7a564bba
a64:encoding:casl-c64-comswap:0a370b9fa283b14b	a64:instruction_form:casl-c64-comswap:0a370b9fa283b14b	a64:semantic:instruction_form:casl-c64-comswap:0a370b9fa283b14b	casl	load-store	0xffe0fc00	0xc8a0fc00	FEAT_LSE	ordinary_lowering|architecture_operation	wyst.a64.architecture-operations|wyst.a64.ordinary-lowering	Rt@0:5:0x1f:0x0|Rn@5:5:0x1f:0x0|Rs@16:5:0x1f:0x0	none	gpr:rs_expected:64:16+5:zr:none|gpr:rt_desired:64:0+5:zr:none|address:rn:5+5:sp	memory_base	none	rs_expected:gpr64|rt_desired:gpr64|rn:address	rn=xn_or_sp;rn31=sp;rs_expected=xt_or_xzr;rs_expected31=constant_zero_then_discarded_write_to_xzr;rt_desired=xt_or_xzr;rt_desired31=constant_zero_from_xzr	none	sha256:78acc79118ff687b37748262e911b262e2ded1da7f09bbc93500099b7a564bba
a64:encoding:caslb-c32-comswap:b3f3ba128d721923	a64:instruction_form:caslb-c32-comswap:b3f3ba128d721923	a64:semantic:instruction_form:caslb-c32-comswap:b3f3ba128d721923	caslb	load-store	0xffe0fc00	0x08a0fc00	FEAT_LSE	ordinary_lowering|architecture_operation	wyst.a64.architecture-operations|wyst.a64.ordinary-lowering	Rt@0:5:0x1f:0x0|Rn@5:5:0x1f:0x0|Rs@16:5:0x1f:0x0	none	gpr:rs_expected:32:16+5:zr:none|gpr:rt_desired:32:0+5:zr:none|address:rn:5+5:sp	memory_base	none	rs_expected:gpr32|rt_desired:gpr32|rn:address	rn=xn_or_sp;rn31=sp;rs_expected=wt_or_wzr;rs_expected31=constant_zero_then_discarded_write_to_wzr;rt_desired=wt_or_wzr;rt_desired31=constant_zero_from_wzr	none	sha256:78acc79118ff687b37748262e911b262e2ded1da7f09bbc93500099b7a564bba
a64:encoding:caslh-c32-comswap:2ee91258c6a56e5c	a64:instruction_form:caslh-c32-comswap:2ee91258c6a56e5c	a64:semantic:instruction_form:caslh-c32-comswap:2ee91258c6a56e5c	caslh	load-store	0xffe0fc00	0x48a0fc00	FEAT_LSE	ordinary_lowering|architecture_operation	wyst.a64.architecture-operations|wyst.a64.ordinary-lowering	Rt@0:5:0x1f:0x0|Rn@5:5:0x1f:0x0|Rs@16:5:0x1f:0x0	none	gpr:rs_expected:32:16+5:zr:none|gpr:rt_desired:32:0+5:zr:none|address:rn:5+5:sp	memory_base	none	rs_expected:gpr32|rt_desired:gpr32|rn:address	rn=xn_or_sp;rn31=sp;rs_expected=wt_or_wzr;rs_expected31=constant_zero_then_discarded_write_to_wzr;rt_desired=wt_or_wzr;rt_desired31=constant_zero_from_wzr	none	sha256:78acc79118ff687b37748262e911b262e2ded1da7f09bbc93500099b7a564bba
a64:encoding:cbnz-32-compbranch:37e065a7a7bf0551	a64:instruction_form:cbnz-32-compbranch:37e065a7a7bf0551	a64:semantic:instruction_form:cbnz-32-compbranch:37e065a7a7bf0551	cbnz	branch	0xff000000	0x35000000	base	ordinary_lowering|architecture_operation	wyst.a64.architecture-operations|wyst.a64.ordinary-lowering	Rt@0:5:0x1f:0x0|imm19@5:19:0x7ffff:0x0	none	gpr:rt:32:0+5:zr:none|fixup:target:compare_branch19	plain	compare_branch19:19:4:instruction:imm19@5+19=0:local,external:no_relaxation	rt:gpr32_or_wzr|target:compare_branch19	rt31=constant_zero_from_wzr	none	sha256:3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f
a64:encoding:cbnz-64-compbranch:13adb93cacfe9721	a64:instruction_form:cbnz-64-compbranch:13adb93cacfe9721	a64:semantic:instruction_form:cbnz-64-compbranch:13adb93cacfe9721	cbnz	branch	0xff000000	0xb5000000	base	ordinary_lowering|architecture_operation	wyst.a64.architecture-operations|wyst.a64.ordinary-lowering	Rt@0:5:0x1f:0x0|imm19@5:19:0x7ffff:0x0	none	gpr:rt:64:0+5:zr:none|fixup:target:compare_branch19	plain	compare_branch19:19:4:instruction:imm19@5+19=0:local,external:no_relaxation	rt:gpr64_or_xzr|target:compare_branch19	rt31=constant_zero_from_xzr	none	sha256:3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f
a64:encoding:cbz-32-compbranch:53d5659548ca8edd	a64:instruction_form:cbz-32-compbranch:53d5659548ca8edd	a64:semantic:instruction_form:cbz-32-compbranch:53d5659548ca8edd	cbz	branch	0xff000000	0x34000000	base	ordinary_lowering|architecture_operation	wyst.a64.architecture-operations|wyst.a64.ordinary-lowering	Rt@0:5:0x1f:0x0|imm19@5:19:0x7ffff:0x0	none	gpr:rt:32:0+5:zr:none|fixup:target:compare_branch19	plain	compare_branch19:19:4:instruction:imm19@5+19=0:local,external:no_relaxation	rt:gpr32_or_wzr|target:compare_branch19	rt31=constant_zero_from_wzr	none	sha256:3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f
a64:encoding:cbz-64-compbranch:c116d03963d59c2d	a64:instruction_form:cbz-64-compbranch:c116d03963d59c2d	a64:semantic:instruction_form:cbz-64-compbranch:c116d03963d59c2d	cbz	branch	0xff000000	0xb4000000	base	ordinary_lowering|architecture_operation	wyst.a64.architecture-operations|wyst.a64.ordinary-lowering	Rt@0:5:0x1f:0x0|imm19@5:19:0x7ffff:0x0	none	gpr:rt:64:0+5:zr:none|fixup:target:compare_branch19	plain	compare_branch19:19:4:instruction:imm19@5+19=0:local,external:no_relaxation	rt:gpr64_or_xzr|target:compare_branch19	rt31=constant_zero_from_xzr	none	sha256:3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f
a64:encoding:clrex-bn-barriers:a23603e1a93dc2db	a64:instruction_form:clrex-bn-barriers:a23603e1a93dc2db	a64:semantic:instruction_form:clrex-bn-barriers:a23603e1a93dc2db	clrex	system	0xfffff0ff	0xd503305f	base	ordinary_lowering|architecture_operation	wyst.a64.architecture-operations|wyst.a64.ordinary-lowering	CRm@8:4:0xf:0x0	none	uimm:hidden:8+4:1	plain	none	none	none	none	sha256:3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f
a64:encoding:clz-32-dp-1src:65ed1bfc367dab6f	a64:instruction_form:clz-32-dp-1src:65ed1bfc367dab6f	a64:semantic:instruction_form:clz-32-dp-1src:65ed1bfc367dab6f	clz	other	0xfffffc00	0x5ac01000	base	ordinary_lowering|architecture_operation	wyst.a64.architecture-operations|wyst.a64.ordinary-lowering	Rd@0:5:0x1f:0x0|Rn@5:5:0x1f:0x0	none	gpr:rd:32:0+5:zr:none|gpr:rn:32:5+5:zr:none	plain	none	rd:gpr32|rn:gpr32	none	none	sha256:3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f
a64:encoding:clz-64-dp-1src:51a05266584adeb0	a64:instruction_form:clz-64-dp-1src:51a05266584adeb0	a64:semantic:instruction_form:clz-64-dp-1src:51a05266584adeb0	clz	other	0xfffffc00	0xdac01000	base	ordinary_lowering|architecture_operation	wyst.a64.architecture-operations|wyst.a64.ordinary-lowering	Rd@0:5:0x1f:0x0|Rn@5:5:0x1f:0x0	none	gpr:rd:64:0+5:zr:none|gpr:rn:64:5+5:zr:none	plain	none	rd:gpr64|rn:gpr64	none	none	sha256:3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f
a64:encoding:csel-64-condsel:b6e6eb2901948d15	a64:instruction_form:csel-64-condsel:b6e6eb2901948d15	a64:semantic:instruction_form:csel-64-condsel:b6e6eb2901948d15	csel	other	0xffe00c00	0x9a800000	base	ordinary_lowering|architecture_operation	wyst.a64.architecture-operations|wyst.a64.ordinary-lowering	Rd@0:5:0x1f:0x0|Rn@5:5:0x1f:0x0|cond@12:4:0xf:0x0|Rm@16:5:0x1f:0x0	none	gpr:rd:64:0+5:zr:none|gpr:rn:64:5+5:zr:none|gpr:rm:64:16+5:zr:none|enum:condition:12+4:0=eq,1=ne,2=cs,3=cc,4=mi,5=pl,6=vs,7=vc,8=hi,9=ls,10=ge,11=lt,12=gt,13=le,14=al,15=nv	plain	none	rd:gpr64|rn:gpr64|rm:gpr64|condition:nzcv	none	none	sha256:3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f
a64:encoding:csinc-32-condsel:380b2b705a0392f1	a64:instruction_form:csinc-32-condsel:380b2b705a0392f1	a64:semantic:instruction_form:csinc-32-condsel:380b2b705a0392f1	csinc	other	0xffe00c00	0x1a800400	base	ordinary_lowering|architecture_operation	wyst.a64.architecture-operations|wyst.a64.ordinary-lowering	Rd@0:5:0x1f:0x0|Rn@5:5:0x1f:0x0|cond@12:4:0xf:0x0|Rm@16:5:0x1f:0x0	none	gpr:rd:32:0+5:zr:none|gpr:rn:32:5+5:zr:none|gpr:rm:32:16+5:zr:none|enum:condition:12+4:0=eq,1=ne,2=cs,3=cc,4=mi,5=pl,6=vs,7=vc,8=hi,9=ls,10=ge,11=lt,12=gt,13=le,14=al,15=nv	plain	none	rd:gpr32|rn:gpr32|rm:gpr32|condition:nzcv	none	none	sha256:3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f
a64:encoding:csinc-64-condsel:321b41e4da903284	a64:instruction_form:csinc-64-condsel:321b41e4da903284	a64:semantic:instruction_form:csinc-64-condsel:321b41e4da903284	csinc	other	0xffe00c00	0x9a800400	base	ordinary_lowering|architecture_operation	wyst.a64.architecture-operations|wyst.a64.ordinary-lowering	Rd@0:5:0x1f:0x0|Rn@5:5:0x1f:0x0|cond@12:4:0xf:0x0|Rm@16:5:0x1f:0x0	none	gpr:rd:64:0+5:zr:none|gpr:rn:64:5+5:zr:none|gpr:rm:64:16+5:zr:none|enum:condition:12+4:0=eq,1=ne,2=cs,3=cc,4=mi,5=pl,6=vs,7=vc,8=hi,9=ls,10=ge,11=lt,12=gt,13=le,14=al,15=nv	plain	none	rd:gpr64|rn:gpr64|rm:gpr64|condition:nzcv	none	none	sha256:3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f
a64:encoding:dmb-bo-barriers:2877e9b833f4b353	a64:instruction_form:dmb-bo-barriers:2877e9b833f4b353	a64:semantic:instruction_form:dmb-bo-barriers:2877e9b833f4b353	dmb	system	0xfffff0ff	0xd50330bf	base	ordinary_lowering|architecture_operation	wyst.a64.architecture-operations|wyst.a64.ordinary-lowering	CRm@8:4:0xf:0x0	set:CRm:1,2,3,5,6,7,9,10,11,13,14,15	uimm:domain:8+4:1	plain	none	domain:barrier_option	crm=authenticated_barrier_domain	none	sha256:3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f
a64:encoding:dsb-bo-barriers:b265a39edcb37974	a64:instruction_form:dsb-bo-barriers:b265a39edcb37974	a64:semantic:instruction_form:dsb-bo-barriers:b265a39edcb37974	dsb	system	0xfffff0ff	0xd503309f	base	ordinary_lowering|architecture_operation	wyst.a64.architecture-operations|wyst.a64.ordinary-lowering	CRm@8:4:0xf:0x0	set:CRm:1,2,3,5,6,7,9,10,11,13,14,15	uimm:domain:8+4:1	plain	none	domain:barrier_option	crm=authenticated_barrier_domain	none	sha256:3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f
a64:encoding:eor-32-log-imm:e7f0ee23760c5645	a64:instruction_form:eor-32-log-imm:e7f0ee23760c5645	a64:semantic:instruction_form:eor-32-log-imm:e7f0ee23760c5645	eor	logical	0xffc00000	0x52000000	base	ordinary_lowering|architecture_operation	wyst.a64.architecture-operations|wyst.a64.ordinary-lowering	Rd@0:5:0x1f:0x0|Rn@5:5:0x1f:0x0|imms@10:6:0x3f:0x0|immr@16:6:0x3f:0x0	none	gpr:rd:32:0+5:sp:none|gpr:rn:32:5+5:zr:none|logical_imm:imm:32:22+1:16+6:10+6	plain	none	rd:gpr32|rn:gpr32|imm:encoded_immediate	none	none	sha256:3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f
a64:encoding:eor-32-log-shift:ced2c5ed1eea19e8	a64:instruction_form:eor-32-log-shift:ced2c5ed1eea19e8	a64:semantic:instruction_form:eor-32-log-shift:ced2c5ed1eea19e8	eor	logical	0xff200000	0x4a000000	base	ordinary_lowering|architecture_operation	wyst.a64.architecture-operations|wyst.a64.ordinary-lowering	Rd@0:5:0x1f:0x0|Rn@5:5:0x1f:0x0|imm6@10:6:0x3f:0x0|Rm@16:5:0x1f:0x0|shift@22:2:0x3:0x0	none	gpr:rd:32:0+5:zr:none|gpr:rn:32:5+5:zr:none|gpr:rm:32:16+5:zr:none|enum:shift:22+2:0=lsl,1=lsr,2=asr,3=ror|uimm:amount:10+6:1	shift_pair	none	rd:gpr32|rn:gpr32|rm:gpr32|shift:u2|amount:u6	none	none	sha256:3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f
a64:encoding:eor-64-log-imm:f54ac0debc480673	a64:instruction_form:eor-64-log-imm:f54ac0debc480673	a64:semantic:instruction_form:eor-64-log-imm:f54ac0debc480673	eor	logical	0xff800000	0xd2000000	base	ordinary_lowering|architecture_operation	wyst.a64.architecture-operations|wyst.a64.ordinary-lowering	Rd@0:5:0x1f:0x0|Rn@5:5:0x1f:0x0|imms@10:6:0x3f:0x0|immr@16:6:0x3f:0x0|N@22:1:0x1:0x0	none	gpr:rd:64:0+5:sp:none|gpr:rn:64:5+5:zr:none|logical_imm:imm:64:22+1:16+6:10+6	plain	none	rd:gpr64|rn:gpr64|imm:encoded_immediate	none	none	sha256:3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f
a64:encoding:eor-64-log-shift:eebd57442e602d6c	a64:instruction_form:eor-64-log-shift:eebd57442e602d6c	a64:semantic:instruction_form:eor-64-log-shift:eebd57442e602d6c	eor	logical	0xff200000	0xca000000	base	ordinary_lowering|architecture_operation	wyst.a64.architecture-operations|wyst.a64.ordinary-lowering	Rd@0:5:0x1f:0x0|Rn@5:5:0x1f:0x0|imm6@10:6:0x3f:0x0|Rm@16:5:0x1f:0x0|shift@22:2:0x3:0x0	none	gpr:rd:64:0+5:zr:none|gpr:rn:64:5+5:zr:none|gpr:rm:64:16+5:zr:none|enum:shift:22+2:0=lsl,1=lsr,2=asr,3=ror|uimm:amount:10+6:1	shift_pair	none	rd:gpr64|rn:gpr64|rm:gpr64|shift:u2|amount:u6	none	none	sha256:3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f
a64:encoding:eor-asimdsame-only:3d040236de215bc8	a64:instruction_form:eor-asimdsame-only:3d040236de215bc8	a64:semantic:instruction_form:eor-asimdsame-only:3d040236de215bc8	eor	other	0xbfe0fc00	0x2e201c00	FEAT_AdvSIMD	ordinary_lowering|architecture_operation	wyst.a64.architecture-operations|wyst.a64.ordinary-lowering	Rd@0:5:0x1f:0x0|Rn@5:5:0x1f:0x0|Rm@16:5:0x1f:0x0|Q@30:1:0x1:0x0	none	simd:vd:0+5:30+1:0=8b,1=16b|simd:vn:5+5:30+1:0=8b,1=16b|simd:vm:16+5:30+1:0=8b,1=16b	plain	none	vd:simd|vn:simd|vm:simd	none	none	sha256:bf98b8bcb1ce7073600e82489c120a3ffd1f3310f5e22a2705d8331c1d255755
a64:encoding:eret-64e-branch-reg:43e53b44e570f013	a64:instruction_form:eret-64e-branch-reg:43e53b44e570f013	a64:semantic:instruction_form:eret-64e-branch-reg:43e53b44e570f013	eret	branch	0xffffffff	0xd69f03e0	base	ordinary_lowering|checked_asm|architecture_operation	wyst.a64.architecture-operations|wyst.a64.checked-asm.core|wyst.a64.ordinary-lowering	none	none	none	plain	none	none	ELR_ELx_and_SPSR_ELx_selected_by_current_EL	none	sha256:3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f
a64:encoding:fabs-asimdmisc-r:93625345ca3b23b2	a64:instruction_form:fabs-asimdmisc-r:93625345ca3b23b2	a64:semantic:instruction_form:fabs-asimdmisc-r:93625345ca3b23b2	fabs	other	0xbfbffc00	0x0ea0f800	FEAT_AdvSIMD	ordinary_lowering|architecture_operation	wyst.a64.architecture-operations|wyst.a64.ordinary-lowering	Rd@0:5:0x1f:0x0|Rn@5:5:0x1f:0x0|sz@22:1:0x1:0x0|Q@30:1:0x1:0x0	none	simd:vd:0+5:22+1,30+1:0=2s,1=4s,3=2d|simd:vn:5+5:22+1,30+1:0=2s,1=4s,3=2d	plain	none	vd:simd|vn:simd	none	none	sha256:bf98b8bcb1ce7073600e82489c120a3ffd1f3310f5e22a2705d8331c1d255755
a64:encoding:fadd-asimdsame-only:570217e4d8e73506	a64:instruction_form:fadd-asimdsame-only:570217e4d8e73506	a64:semantic:instruction_form:fadd-asimdsame-only:570217e4d8e73506	fadd	other	0xbfa0fc00	0x0e20d400	FEAT_AdvSIMD	ordinary_lowering|architecture_operation	wyst.a64.architecture-operations|wyst.a64.ordinary-lowering	Rd@0:5:0x1f:0x0|Rn@5:5:0x1f:0x0|Rm@16:5:0x1f:0x0|sz@22:1:0x1:0x0|Q@30:1:0x1:0x0	none	simd:vd:0+5:22+1,30+1:0=2s,1=4s,3=2d|simd:vn:5+5:22+1,30+1:0=2s,1=4s,3=2d|simd:vm:16+5:22+1,30+1:0=2s,1=4s,3=2d	plain	none	vd:simd|vn:simd|vm:simd	none	none	sha256:bf98b8bcb1ce7073600e82489c120a3ffd1f3310f5e22a2705d8331c1d255755
a64:encoding:fadd-d-floatdp2:d8dc78bc7d1cba9c	a64:instruction_form:fadd-d-floatdp2:d8dc78bc7d1cba9c	a64:semantic:instruction_form:fadd-d-floatdp2:d8dc78bc7d1cba9c	fadd	other	0xffe0fc00	0x1e602800	FEAT_FP	ordinary_lowering|architecture_operation	wyst.a64.architecture-operations|wyst.a64.ordinary-lowering	Rd@0:5:0x1f:0x0|Rn@5:5:0x1f:0x0|Rm@16:5:0x1f:0x0	none	fp:fd:d:0+5|fp:fn:d:5+5|fp:fm:d:16+5	plain	none	fd:fp64|fn:fp64|fm:fp64	none	none	sha256:f607ec4fdd071bb7b092f3c750e0f9f579f4739e1b35467c908c78f8ce42c298
a64:encoding:fadd-s-floatdp2:b7113e35fe578fa0	a64:instruction_form:fadd-s-floatdp2:b7113e35fe578fa0	a64:semantic:instruction_form:fadd-s-floatdp2:b7113e35fe578fa0	fadd	other	0xffe0fc00	0x1e202800	FEAT_FP	ordinary_lowering|architecture_operation	wyst.a64.architecture-operations|wyst.a64.ordinary-lowering	Rd@0:5:0x1f:0x0|Rn@5:5:0x1f:0x0|Rm@16:5:0x1f:0x0	none	fp:fd:s:0+5|fp:fn:s:5+5|fp:fm:s:16+5	plain	none	fd:fp32|fn:fp32|fm:fp32	none	none	sha256:f607ec4fdd071bb7b092f3c750e0f9f579f4739e1b35467c908c78f8ce42c298
a64:encoding:fcmp-d-floatcmp:4df50aad86fcf181	a64:instruction_form:fcmp-d-floatcmp:4df50aad86fcf181	a64:semantic:instruction_form:fcmp-d-floatcmp:4df50aad86fcf181	fcmp	other	0xffe0fc1f	0x1e602000	FEAT_FP	ordinary_lowering|architecture_operation	wyst.a64.architecture-operations|wyst.a64.ordinary-lowering	Rn@5:5:0x1f:0x0|Rm@16:5:0x1f:0x0	none	fp:fn:d:5+5|fp:fm:d:16+5	plain	none	fn:fp64|fm:fp64	none	none	sha256:f607ec4fdd071bb7b092f3c750e0f9f579f4739e1b35467c908c78f8ce42c298
a64:encoding:fcmp-s-floatcmp:e8a2f635ff1f983f	a64:instruction_form:fcmp-s-floatcmp:e8a2f635ff1f983f	a64:semantic:instruction_form:fcmp-s-floatcmp:e8a2f635ff1f983f	fcmp	other	0xffe0fc1f	0x1e202000	FEAT_FP	ordinary_lowering|architecture_operation	wyst.a64.architecture-operations|wyst.a64.ordinary-lowering	Rn@5:5:0x1f:0x0|Rm@16:5:0x1f:0x0	none	fp:fn:s:5+5|fp:fm:s:16+5	plain	none	fn:fp32|fm:fp32	none	none	sha256:f607ec4fdd071bb7b092f3c750e0f9f579f4739e1b35467c908c78f8ce42c298
a64:encoding:fcsel-d-floatsel:319f021079c8b58b	a64:instruction_form:fcsel-d-floatsel:319f021079c8b58b	a64:semantic:instruction_form:fcsel-d-floatsel:319f021079c8b58b	fcsel	other	0xffe00c00	0x1e600c00	FEAT_FP	ordinary_lowering|architecture_operation	wyst.a64.architecture-operations|wyst.a64.ordinary-lowering	Rd@0:5:0x1f:0x0|Rn@5:5:0x1f:0x0|cond@12:4:0xf:0x0|Rm@16:5:0x1f:0x0	none	fp:fd:d:0+5|fp:fn:d:5+5|fp:fm:d:16+5|enum:condition:12+4:0=eq,1=ne,2=cs,3=cc,4=mi,5=pl,6=vs,7=vc,8=hi,9=ls,10=ge,11=lt,12=gt,13=le,14=al,15=nv	plain	none	fd:fp64|fn:fp64|fm:fp64|condition:nzcv	none	none	sha256:f607ec4fdd071bb7b092f3c750e0f9f579f4739e1b35467c908c78f8ce42c298
